Step Temp v_strain v_sigmaxx v_sigmayy PotEng KinEng Lx Ly Volume
  374300    294.46013      0.18715  -0.20537713    4.3820851   -101.40212    2.0934077    8.1914426    9.9730191    673.56219
  374400    315.35646       0.1872    0.7602262     4.561105   -101.57791    2.2419662    8.2209856    9.9734391    676.01991
  374500    315.35831      0.18725  -0.59977744    6.2445029   -101.69862    2.2419794    8.1756649    9.9738592    672.32146
  374600     315.6269       0.1873  0.061530736    4.8121721   -101.74321    2.2438888    8.2421784    9.9742792    677.81971
  374700    266.43166      0.18735   0.28852292     5.502432   -101.49948    1.8941448    8.2331338    9.9746993    677.10441
  374800    323.69567       0.1874  0.077930703    5.0804426   -101.70834    2.3012522    8.1502232    9.9751194    670.31396
  374900    336.89643      0.18745  -0.46322547    4.6341976    -101.6698    2.3951005    8.1814609    9.9755394    672.91143
  375000    323.45377       0.1875  -0.26209858     4.460517    -101.7797    2.2995324    8.2569179    9.9759595    679.14625
  375100    258.27597      0.18755    1.5108912     4.910879   -101.68605    1.8361634    8.1827745    9.9763795    673.07616
  375200     223.7685       0.1876   -1.2575382    5.1965492   -101.35568    1.5908392    8.1234043    9.9767996    668.22078
  375300    294.43148      0.18765  -0.72104311    5.1994711   -101.28543    2.0932041     8.212751    9.9772197    675.59877
  375400    296.68928       0.1877      1.87691    3.4444902   -101.13477    2.1092555    8.2926446    9.9776397    682.19971
  375500    341.88339      0.18775  -0.66018262    4.1979536    -101.5776    2.4305543    8.0782305    9.9780598    664.58878
  375600    348.37245       0.1878    -1.035972    5.5900825   -102.08265    2.4766871    8.2035879    9.9784798    674.93023
  375700    301.52334      0.18785   0.83396156    4.1982122   -101.85666    2.1436223    8.2805575    9.9788999    681.29139
  375800    321.12405       0.1879   0.34008388     4.979664   -101.76457    2.2829698     8.176199    9.9793199    672.73351
  375900    334.93348      0.18795  -0.53044962     3.684388   -101.51899    2.3811453    8.1274612      9.97974    668.75154
  376000    309.60392        0.188  -0.45988858    3.7339327   -101.31014    2.2010696    8.2499348    9.9801601    678.85759
  376100    231.04034      0.18805    1.5821991     3.766526   -101.32074     1.642537    8.1583648    9.9805801    671.35088
  376200    307.55156       0.1881   -1.2138888    4.0893906   -102.04485    2.1864788    8.0248482    9.9810002    660.39161
  376300    265.31546      0.18815    -0.487616    3.9111902   -101.62677    1.8862093    8.1370067    9.9814202    669.64969
  376400    324.53841       0.1882   0.84874572    3.5571356   -101.56914    2.3072435    8.1619893    9.9818403    671.73395
  376500    370.72899      0.18825  -0.14812433    2.8123973   -101.85903    2.6356266    8.1672128    9.9822603    672.19213
  376600    297.71797       0.1883   0.12541967    3.7060684   -101.70808    2.1165688    8.1592141    9.9826804    671.56206
  376700    299.08126      0.18835   0.47513058    3.0077304   -101.81341    2.1262608    8.0813107    9.9831005    665.17804
  376800    265.40588       0.1884  -0.90013042    4.3758316   -101.45416    1.8868522    7.9602678    9.9835205    655.24249
  376900    289.30451      0.18845 -0.067589834    3.8458247   -100.96854    2.0567549    8.1226228    9.9839406    668.63474
  377000    403.03238       0.1885 -0.082052125    3.9950776   -101.57738    2.8652813    8.1482987    9.9843606    670.77653
  377100    268.62294      0.18855   0.71497044    3.1715737   -101.12038    1.9097232    8.1789438    9.9847807     673.3276
  377200    277.81563       0.1886   0.19856183    2.9313368   -101.33548    1.9750769    8.0671666    9.9852008    664.15353
  377300    312.47754      0.18865   -1.3014555    2.7294538   -101.74227     2.221499    8.0813676    9.9856208    665.35066
  377400    243.15391       0.1887  0.075554159     4.011495   -101.70276    1.7286561    8.3191056    9.9860409    684.95278
  377500    256.65092      0.18875     1.798253    4.1500644   -101.65699    1.8246104    8.3116648    9.9864609    684.36893
  377600    316.76776       0.1888  -0.65445028    2.3436272   -101.64502    2.2519996    8.1001632     9.986881    666.98229
  377700    292.09088      0.18885  -0.74272446    2.2632447   -101.42248     2.076564    8.0466362     9.987301    662.60265
  377800    317.55398       0.1889  -0.27039618    2.3202295   -101.59587     2.257589    8.2325935    9.9877211    677.94387
  377900    318.83596      0.18895    1.0810076    3.4210418   -101.67028     2.266703    8.2166064    9.9881412    676.65581
  378000    264.60125        0.189   0.12174246     4.425288   -101.69242    1.8811318    8.0910086    9.9885612    666.34057
  378100    284.35264      0.18905   -1.4241895    4.6886016   -102.23406    2.0215505    8.1202992    9.9889813    668.78095
  378200    284.50736       0.1891    1.4319797    4.3608897   -102.27765    2.0226505    8.1568597    9.9894013    671.82028
  378300    313.39731      0.18915   -1.0389653    2.1960343   -102.04824     2.228038    8.1646475    9.9898214    672.48999
  378400     372.5208       0.1892   0.25344689    2.4351059   -101.90536    2.6483651    8.2153873    9.9902415    676.69768
  378500    300.94157      0.18925   0.51406561     2.623894   -101.77198    2.1394863    8.1771805    9.9906615    673.57892
  378600    312.14946       0.1893  -0.27719436    1.5956056   -102.14525    2.2191666    8.0580204    9.9910816    663.79126
  378700    281.80133      0.18935   -0.6870629    1.8297321   -102.34448    2.0034124    8.2413412    9.9915016    678.92112
  378800    296.07226       0.1894     1.508459    3.3138066    -102.5921    2.1048689    8.1923263    9.9919217    674.91165
  378900    303.30838      0.18945   -0.9610272    3.2788934   -102.55631    2.1563127    8.1064149    9.9923417    667.86205
  379000    356.54023       0.1895   0.22165182     3.424946   -102.40037    2.5347543    8.1529755    9.9927618    671.72627
  379100    288.32853      0.18955  -0.19087196    2.6940717    -101.4967    2.0498163    8.1372851    9.9931819    670.46171
  379200    312.26606       0.1896  -0.15158934    1.3994668   -101.52729    2.2199956    8.1794714    9.9936019    673.96593
  379300    337.68925      0.18965  -0.24556592     1.375313   -102.28272    2.4007369    8.2454958     9.994022    679.43472
  379400    271.17011       0.1897   0.70356957   0.94591789   -102.28694    1.9278319    8.3397577     9.994442    687.23085
  379500    297.94451      0.18975   0.75505633    2.0257703   -102.66278    2.1181793    8.2467432    9.9948621    679.59463
  379600    292.20426       0.1898   -1.3424301    1.6319549   -102.56428    2.0773701    8.1044834    9.9952821    667.89941
  379700     329.1332      0.18985  -0.56454954    1.3399994   -102.62115    2.3399093    8.3489333    9.9957022    688.07371
  379800    337.66203       0.1899    1.4536442    0.5244475   -102.74011    2.4005434    8.3576134    9.9961223    688.81802
  379900    260.21314      0.18995  -0.75944368   -2.5024836   -102.78069    1.8499354    8.3638377    9.9965423    689.35998
  380000    297.16993         0.19   0.20901656  -0.12582574   -102.99901    2.1126725    8.3446941    9.9969624    687.81103
  380100    296.08133      0.19005   0.22357939    1.5886643    -102.9504    2.1049334    8.3573639    9.9973824    688.88428
  380200     231.7936       0.1901  0.043480151    0.7282865   -102.70135    1.6478921    8.3034967    9.9978025    684.47286
  380300    264.76552      0.19015  -0.61465216   0.40953894   -102.82264    1.8822997    8.2926565    9.9982226      683.608
  380400    328.54646       0.1902   0.74989854   0.68330225   -102.83495     2.335738    8.4168377    9.9986426    693.87407
  380500    316.50727      0.19025  -0.10063508    1.6305433   -102.78034    2.2501476    8.3152314    9.9990627    685.52657
  380600    212.10323       0.1903 0.0015171877  -0.68214419   -102.47855    1.5079072    8.1806872    9.9994827    674.46277
  380700    241.31841      0.19035  -0.89584673  -0.71242735    -102.7656    1.7156069    8.3566589    9.9999028    688.99983
  380800    398.78526       0.1904   0.81842333   0.37163578   -103.23369    2.8350872    8.3527131    10.000323    688.70343
  380900    305.84296      0.19045   0.56933497  0.049997645    -102.6911    2.1743318    8.3043327    10.000743     684.7431
  381000    335.37344       0.1905   -1.7194931   0.70426901   -103.08117    2.3842731    8.3326508    10.001163    687.10696
  381100    256.76856      0.19055    1.6536803    1.7128644    -102.7418    1.8254468    8.3634337    10.001583    689.67427
  381200     292.1003       0.1906  -0.47116429   0.61613517   -102.81893     2.076631    8.2831046    10.002003    683.07878
  381300    364.18449      0.19065   -0.2302208    0.6577421   -102.78017    2.5890997    8.2114684    10.002423    677.19962
  381400    359.07132       0.1907  -0.51536129   0.25567646   -102.31725    2.5527486    8.4072294    10.002843    693.37315
  381500    320.65346      0.19075   0.37379197   -1.7525792   -102.43093    2.2796242    8.3854204    10.003263    691.60353
  381600    318.00253       0.1908    1.0022691  -0.64378471   -102.82272     2.260778    8.3835314    10.003683    691.47677
  381700    273.89884      0.19085  -0.90889251    1.6001635   -102.75681    1.9472312    8.2709617    10.004103    682.22062
  381800    321.14183       0.1909   0.36903311    2.0711244   -103.30208    2.2830962    8.2323192    10.004523    679.06175
  381900     248.2537      0.19095   -1.1478148   0.45727332   -102.82321     1.764912    8.3737858    10.004943    690.75995
  382000       339.02        0.191    1.1714728   0.77494755   -102.78532    2.4101976     8.405373    10.005364    693.39471
  382100    327.54634      0.19105   0.14021916 -0.071682508   -102.72435    2.3286278     8.357723    10.005784    689.49281
  382200    301.08298       0.1911  -0.55769384    -1.810592   -102.73672    2.1404916    8.2716059    10.006204    682.41699
  382300    283.90195      0.19115  0.089452159    0.8567435   -103.12645    2.0183464     8.349602    10.006624    688.88068
  382400    306.44512       0.1912   0.32828961   0.32043092   -103.34484    2.1786127    8.2918383    10.007044    684.14362
  382500    293.90989      0.19125  -0.68318526    1.2079721   -103.13693     2.089496     8.327777    10.007464     687.1377
  382600    281.14565       0.1913   0.82325856    1.1426554   -102.83386     1.998751    8.3357243    10.007884    687.82231
  382700     317.5595      0.19135   -0.7694629   0.42199358   -102.85062    2.2576283    8.3485905    10.008304    688.91288
  382800    340.83768       0.1914   0.77932445  -0.12498856   -102.91601      2.42312    8.3595908    10.008724    689.84956
  382900    319.77714      0.19145  -0.74558555   0.88818569   -102.85746    2.2733942    8.3756735    10.009144    691.20575
  383000    289.84544       0.1915   0.98985697    1.1528754   -102.84351    2.0606005    8.3116221    10.009564    685.94866
  383100    298.89288      0.19155   -1.1592482  0.083284426   -103.02817    2.1249215    8.2533878    10.009984    681.17124
  383200    271.27065       0.1916   0.40845909   0.55943483   -102.91712    1.9285466    8.3951696    10.010404     692.9019
  383300    329.28118      0.19165   0.32856668   0.83140075   -103.14974    2.3409613    8.3304232    10.010824    687.58685
  383400    291.16215       0.1917   -0.3019823   0.73342303   -102.63177    2.0699614    8.2687565    10.011244    682.52556
  383500    362.48947      0.19175    -0.114782  -0.22024018   -102.84542    2.5770493    8.3854597    10.011664     692.1876
  383600    298.78264       0.1918    0.3396386   0.83441293   -102.65587    2.1241378    8.4446734    10.012084    697.10472
  383700    244.75548      0.19185   0.18314219  0.086175589   -102.81402    1.7400421    8.2807174    10.012505    683.59889
  383800    239.50632       0.1919  -0.48609532   0.30661307   -102.87066    1.7027242     8.343925    10.012925    688.84578
  383900    292.04191      0.19195   0.86009246   0.83754857   -103.00118    2.0762159     8.299769    10.013345    685.22915
  384000     293.0305        0.192   -1.1558516    0.1198864   -102.91364    2.0832441    8.2620575    10.013765     682.1443
  384100    304.66509      0.19205   0.79347524   0.46655754   -102.90184     2.165958    8.3022507    10.014185    685.49155
  384200    346.74173       0.1921  -0.74712478   0.41719535   -102.79722    2.4650938    8.3284962    10.014605     687.6874
  384300    355.14268      0.19215   0.76928768   0.68006852   -102.55722    2.5248187    8.3288517    10.015025     687.7456
  384400    306.60563       0.1922  -0.47670371    1.1802579   -102.61266    2.1797539    8.3633873    10.015445     690.6263
  384500    287.49882      0.19225   0.75849211   0.14878887   -103.14872    2.0439177    8.2919059    10.015865    684.75228
  384600    295.65881       0.1923   -1.1162322    0.3913514   -103.23132    2.1019295    8.3332207    10.016285    688.19295
  384700    280.31778      0.19235   0.77809044   0.91438138   -102.93985    1.9928655    8.3453996    10.016705    689.22764
